subj,trial,block,sex,age,date,stim,stim_order,param_index,filter_freq,filter_gain,response,rt
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,2,224.80189054,3.63341291,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,3,362.97743001,3.16013277,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,4,521.79790965,-4.92266097,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,5,704.34790983,-0.23087197,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,6,914.17288101,-4.67409468,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,7,1155.34800284,3.22900342,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,8,1432.55733147,-4.42760964,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,9,1751.18477235,2.56449670,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,10,2117.41864548,-2.73385595,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,11,2538.37187364,-2.63859979,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,12,3022.22012828,-0.73573724,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,13,3578.36061576,-3.67522903,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,14,4217.59458808,-0.60882486,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,15,4952.33712269,3.91509672,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,16,5796.85824570,1.38156050,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,17,6767.56008152,-0.83579813,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,18,7883.29541175,-1.15562339,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,19,9165.73383021,4.69924023,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,20,10639.78260555,-4.18266050,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,21,12334.07042541,1.52482290,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,22,14281.50341712,-4.03170807,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,23,16519.90424416,1.90566161,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,24,19092.74669051,0.69487688,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0063.eq.wav,0,25,22050.00000000,-3.51583053,False,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,0,0.00000000,-1.57463678,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,1,104.58767290,0.35415503,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,2,224.80189054,-4.87774726,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,3,362.97743001,1.16658728,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,4,521.79790965,1.86330852,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,5,704.34790983,3.89530619,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,6,914.17288101,-4.58596069,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,7,1155.34800284,-1.30019220,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,8,1432.55733147,4.19563655,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,9,1751.18477235,-1.58310070,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,10,2117.41864548,-4.86618553,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,11,2538.37187364,-0.30063484,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,12,3022.22012828,0.45428118,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,13,3578.36061576,-0.25281106,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,14,4217.59458808,2.88931580,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,15,4952.33712269,-3.80315762,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,16,5796.85824570,3.97665789,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,17,6767.56008152,4.81232803,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,18,7883.29541175,-2.38673057,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,19,9165.73383021,2.09366960,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,20,10639.78260555,4.05530591,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,21,12334.07042541,-2.67933947,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,22,14281.50341712,3.17218485,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,23,16519.90424416,2.77870773,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,24,19092.74669051,-2.03513287,True,165
100,4,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0083.eq.wav,1,25,22050.00000000,-3.67240514,True,165
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,0,0.00000000,2.98720375,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,1,104.58767290,4.17012362,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,2,224.80189054,-1.97180604,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,3,362.97743001,-4.28115004,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,4,521.79790965,0.97548096,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,5,704.34790983,-0.72919709,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,6,914.17288101,-0.82374196,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,7,1155.34800284,0.25839582,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,8,1432.55733147,-1.84801817,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,9,1751.18477235,-0.22009132,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,10,2117.41864548,-2.12908878,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,11,2538.37187364,1.12532798,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,12,3022.22012828,-0.14817055,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,13,3578.36061576,-0.70429606,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,14,4217.59458808,1.40276192,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,15,4952.33712269,-0.39553689,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,16,5796.85824570,-1.40415132,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,17,6767.56008152,-0.23938728,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,18,7883.29541175,-2.65916865,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,19,9165.73383021,-1.44677948,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,20,10639.78260555,1.54221546,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,21,12334.07042541,-2.95405369,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,22,14281.50341712,-1.92099263,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,23,16519.90424416,1.17350834,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,24,19092.74669051,2.78284103,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0003.eq.wav,0,25,22050.00000000,3.66063521,True,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,0,0.00000000,0.51760013,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,1,104.58767290,4.06367340,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,2,224.80189054,4.90779052,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,3,362.97743001,-2.15525493,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,4,521.79790965,-3.14671014,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,5,704.34790983,-2.84263417,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,6,914.17288101,2.90736119,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,7,1155.34800284,4.17897348,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,8,1432.55733147,1.41254736,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,9,1751.18477235,3.27747173,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,10,2117.41864548,1.94744596,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,11,2538.37187364,-1.51726567,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,12,3022.22012828,-3.09142255,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,13,3578.36061576,-3.43431185,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,14,4217.59458808,0.95832671,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,15,4952.33712269,0.49695892,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,16,5796.85824570,-3.89146373,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,17,6767.56008152,-3.21242219,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,18,7883.29541175,-3.60413477,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,19,9165.73383021,-0.95649900,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,20,10639.78260555,0.74898005,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,21,12334.07042541,3.57720707,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,22,14281.50341712,-2.04480728,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,23,16519.90424416,4.48352558,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,24,19092.74669051,-3.67660269,False,217
100,5,1,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0032.eq.wav,1,25,22050.00000000,2.92256223,False,217
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,0,0.00000000,4.39900434,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,1,104.58767290,2.24044662,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,2,224.80189054,2.00732075,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,3,362.97743001,-1.00050393,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,4,521.79790965,-4.93416883,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,5,704.34790983,3.94118854,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,6,914.17288101,4.08698564,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,7,1155.34800284,1.12628047,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,8,1432.55733147,-0.39934258,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,9,1751.18477235,-3.30027928,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,10,2117.41864548,2.67642285,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,11,2538.37187364,-3.36812522,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,12,3022.22012828,1.58093076,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,13,3578.36061576,-1.84292088,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,14,4217.59458808,-1.26908216,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,15,4952.33712269,-3.00521609,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,16,5796.85824570,-0.44336552,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,17,6767.56008152,1.27290765,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,18,7883.29541175,0.48045994,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,19,9165.73383021,-4.80818218,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,20,10639.78260555,1.85645330,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,21,12334.07042541,-1.66694334,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,22,14281.50341712,0.27802223,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,23,16519.90424416,-2.76917251,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,24,19092.74669051,2.77320888,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0070.eq.wav,0,25,22050.00000000,-1.43670391,False,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,0,0.00000000,3.16850798,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,1,104.58767290,-3.61169696,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,2,224.80189054,-0.97706244,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,3,362.97743001,-1.28553144,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,4,521.79790965,0.30328041,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,5,704.34790983,-1.55901040,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,6,914.17288101,4.00630043,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,7,1155.34800284,-3.01256833,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,8,1432.55733147,3.65867753,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,9,1751.18477235,2.54453690,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,10,2117.41864548,-1.69848937,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,11,2538.37187364,-1.92863323,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,12,3022.22012828,0.25665247,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,13,3578.36061576,-1.25686621,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,14,4217.59458808,3.35160366,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,15,4952.33712269,2.08259707,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,16,5796.85824570,-2.89743311,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,17,6767.56008152,-4.90515082,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,18,7883.29541175,3.16072446,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,19,9165.73383021,-0.28241308,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,20,10639.78260555,2.36594386,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,21,12334.07042541,-4.19926312,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,22,14281.50341712,-3.70064105,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,23,16519.90424416,3.64981698,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,24,19092.74669051,0.37409401,True,258
100,6,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0066.eq.wav,1,25,22050.00000000,-1.58566908,True,258
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,0,0.00000000,-1.99228340,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,1,104.58767290,3.14541368,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,2,224.80189054,1.78664020,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,3,362.97743001,-0.57278758,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,4,521.79790965,1.55307533,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,5,704.34790983,-2.64123727,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,6,914.17288101,2.35437799,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,7,1155.34800284,4.25553306,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,8,1432.55733147,-4.69917001,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,9,1751.18477235,-1.09953310,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,10,2117.41864548,4.57044722,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,11,2538.37187364,-3.98973169,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,12,3022.22012828,1.16864025,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,13,3578.36061576,2.95022966,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,14,4217.59458808,-3.57182748,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,15,4952.33712269,3.56689395,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,16,5796.85824570,2.54769091,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,17,6767.56008152,0.20309231,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,18,7883.29541175,-3.18053613,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,19,9165.73383021,-3.81070762,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,20,10639.78260555,-0.22536187,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,21,12334.07042541,1.88362508,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,22,14281.50341712,-3.54717816,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,23,16519.90424416,3.54203830,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,24,19092.74669051,-1.92475378,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0030.eq.wav,0,25,22050.00000000,0.53588736,False,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,0,0.00000000,3.06394314,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,1,104.58767290,2.68066523,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,2,224.80189054,1.73816489,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,3,362.97743001,-1.59117583,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,4,521.79790965,-4.72266158,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,5,704.34790983,-2.61459389,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,6,914.17288101,0.35536066,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,7,1155.34800284,0.75064545,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,8,1432.55733147,-0.93642418,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,9,1751.18477235,-2.70285145,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,10,2117.41864548,-1.75061195,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,11,2538.37187364,-0.48205504,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,12,3022.22012828,-2.83287232,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,13,3578.36061576,1.70711710,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,14,4217.59458808,4.01588372,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,15,4952.33712269,4.34709638,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,16,5796.85824570,-1.79903919,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,17,6767.56008152,-3.00135213,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,18,7883.29541175,-2.37156868,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,19,9165.73383021,-3.35800092,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,20,10639.78260555,-2.95075993,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,21,12334.07042541,0.15131071,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,22,14281.50341712,-0.59590931,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,23,16519.90424416,2.91496540,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,24,19092.74669051,4.32343871,True,201
100,7,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0042.eq.wav,1,25,22050.00000000,-4.87347043,True,201
100,8,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0073.eq.wav,0,0,0.00000000,-3.70274805,False,597
100,8,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0073.eq.wav,0,1,104.58767290,0.58686430,False,597
100,8,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0073.eq.wav,0,2,224.80189054,1.64263069,False,597
100,8,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0073.eq.wav,0,3,362.97743001,-0.05832789,False,597
100,8,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0073.eq.wav,0,4,521.79790965,-1.41682181,False,597
100,8,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0073.eq.wav,0,5,704.34790983,1.80987332,False,597
100,8,2,coucou,11,2021-11-29T14:04:23.250Z,gomot_a.0073.eq.wav,0,6,914.17288101,2.20518022,False,597
